sentence_id,language_code,sentence
8004491,bel,"памойму, ты занадта пераборлівы."
3074819,bel,"ад заканчэння ўніверсітэта і да пенсіі, лаа ван увесь час працаваў настаўнікам."
8090183,bel,але з аўторка па чацвер чакаецца змена паўночных вятроў на паўднёвыя.
1149071,bel,мой пакой на чацвёртым паверсе.
7860472,bel,"мядзведзь сільны кіпцюрамі, добры маладзец сэрáцам."
4623146,bel,"на любым партугальскім радыё мусяць іграць фаду, бо гэта наша музыка."
4008371,bel,мая начальніца мяне толькі што звольніла.
2801829,bel,"гэта не толькі незаконна, але і небяспечна."
406625,bel,"зірнуўшы праз туман, я ўбачыў, як мая будучыня прамільгнула ў мяне перад вачамі."
4017953,bel,з усіх месяцаў мне больш за ўсё падабаецца май.
7790059,bel,"я б купіла новы кампютар, ды мяне жаба душыць."
6601725,bel,ыв штовечара глядзіце тэлевізар?
385280,bel,гонар не дазволіў яму папрасіць дапамогі.
400738,bel,"гэй, глядзі, трохгаловя малпа!"
4394211,bel,я пераязжаю ў наступным месяцы.
400702,bel,"горная сцежка была накfрытая коўдрай лісця, мяккая і зручная для хадзьбы."
7255311,bel,"ці ты б усё роўна мяне любіла, калі б я не была ваўкалакам?"
11606046,bel,"у ранейшыя часы, вынаходніцтвы часта бывалі зроблены выпадкова."
8094006,bel,у мяне ёсць аднагадовы баранчык.
12107086,bel,"ёй было сорамна, калі яе дзіця паводзіў сябе дрэннeа на публіцы."
469031,bel,"цуды называюцца цудамі таму, што іх не бывае!"
9924322,bel,качканосы сжывуць на ўсходзе аўстрыі.
8358991,bel,"і віктар пачаў апавядаць суё зусім спакойна, разважна, нібы справа гэта зусім мала яго і абыходзіла."
